DateSpine,Q,SWEAvg,SWEMinus1,SWEMinus7,dSWE,precip,T,QMinus1,QMinus7
8/10/2017,304,0,0,0,0,8.661506128,15.93747924,298,381
8/11/2017,319,0,0,0,0,8.90726172,17.48132719,304,340
8/12/2017,349,0,0,0,0,8.269384024,17.09530603,319,319
8/13/2017,334,0,0,0,0,6.932540776,17.59908546,349,292
8/14/2017,302,0,0,0,0,9.306993271,17.18805676,334,269
8/15/2017,291,0,0,0,0,13.97751741,14.36804088,302,289
8/16/2017,317,0,0,0,0,13.9543668,13.79678697,291,298
8/17/2017,301,0,0,0,0,11.7993145,16.59992804,317,304
8/18/2017,325,0,0,0,0,11.55355891,17.59427558,301,319
8/19/2017,343,0,0,0,0,11.55240216,18.54081132,325,349
8/20/2017,280,0,0,0,0,11.47036811,18.70004968,343,334
8/21/2017,248,0,0,0,0,9.072531392,18.53665287,280,302
8/22/2017,218,0,0,0,0,3.342038814,18.44769316,248,291
8/23/2017,200,0,0,0,0,0,17.84505974,218,317
8/24/2017,184,0,0,0,0,0.774041369,16.51881368,200,301
8/25/2017,164,0,0,0,0,0.997765564,17.69185943,184,325
8/26/2017,186,0,0,0,0,0.997765564,19.04808845,164,343
8/27/2017,152,0,0,0,0,0.997765564,19.3589427,186,280
8/28/2017,144,0,0,0,0,0.997765564,19.42148726,152,248
8/29/2017,148,0,0,0,0,0.997765564,19.81511467,144,218
8/30/2017,153,0,0,0,0,0.997765564,19.47169862,148,200
8/31/2017,141,0,0,0,0,0.223724195,18.20304199,153,184
9/1/2017,138,0,0,0,0,0.468581855,16.89304517,141,164
9/2/2017,133,0,0,0,0,0.468581855,19.05473257,138,186
9/3/2017,133,0,0,0,0,0.468581855,19.9119441,133,152
9/4/2017,145,0,0,0,0,0.468581855,18.95129731,133,144
9/5/2017,138,0,0,0,0,0.468581855,15.47950905,145,148
9/6/2017,143,0,0,0,0,0.468581855,16.17928291,138,153
9/7/2017,142,0,0,0,0,0.468581855,17.14253651,143,141
9/8/2017,129,0,0,0,0,0,17.86946,142,138
9/9/2017,102,0,0,0,0,0,18.42576937,129,133
9/10/2017,98.7,0,0,0,0,0.015801923,18.1602981,102,133
9/11/2017,98.5,0,0,0,0,0.110862895,18.40235389,98.7,145
9/12/2017,95.1,0,0,0,0,0.432441365,18.62682251,98.5,138
9/13/2017,94.6,0,0,0,0,0.812933095,17.86661963,95.1,143
9/14/2017,99.6,0,0,0,0,0.819957177,15.39603915,94.6,142
9/15/2017,114,0,0,0,0,4.633591331,9.268881364,99.6,129
9/16/2017,140,0,0,0,0,10.66144276,8.940835769,114,102
9/17/2017,155,0,0,0,0,11.52169424,9.723481304,140,98.7
9/18/2017,153,0,0,0,0,12.39109761,12.31282221,155,98.5
9/19/2017,174,0,0,0,0,12.18382278,10.09796497,153,95.1
9/20/2017,252,0.1,0,0,0.1,15.38389054,10.55716837,174,94.6
9/21/2017,232,0,0.1,0,0,15.99239831,15.41931475,252,99.6
9/22/2017,214,0,0,0,0,12.17876416,10.52334963,232,114
9/23/2017,210,0,0,0,0,7.536479449,6.509950836,214,140
9/24/2017,236,0,0,0,0,10.58384503,5.855175647,210,155
9/25/2017,227,0,0,0,0,10.69199982,4.273345795,236,153
9/26/2017,242,0,0,0,0,10.59544493,5.627410923,227,174
9/27/2017,279,0,0,0.1,-0.1,7.191691095,8.024514767,242,252
9/28/2017,333,0,0,0,0,8.363382868,7.937780805,279,232
9/29/2017,376,0,0,0,0,12.37913299,7.880050357,333,214
9/30/2017,359,0,0,0,0,14.59843483,8.110291866,376,210
10/1/2017,381,0.26,0,0,0.26,25.35725248,2.483051043,359,236
10/2/2017,421,0.98,0.26,0,0.98,44.36197192,0.204728859,381,227
10/3/2017,628,1.42,0.98,0,1.42,54.68888754,2.798267955,421,242
10/4/2017,925,1.44,1.42,0,1.44,55.49382731,10.47562489,628,279
10/5/2017,842,1.14,1.44,0,1.14,53.70780608,9.519674332,925,333
10/6/2017,684,0.78,1.14,0,0.78,49.94750047,5.128780434,842,376
10/7/2017,644,0.82,0.78,0,0.82,46.34338499,8.011699366,684,359
10/8/2017,744,0.72,0.82,0.26,0.46,31.66792576,7.319042474,644,381
10/9/2017,782,0.74,0.72,0.98,-0.24,14.51063744,0.700437939,744,421
10/10/2017,675,0.86,0.74,1.42,-0.56,5.401144687,2.959207405,782,628
10/11/2017,628,0.84,0.86,1.44,-0.6,4.587999384,7.730816364,675,925
10/12/2017,605,0.78,0.84,1.14,-0.36,4.591575646,7.444927264,628,842
10/13/2017,554,0.74,0.78,0.78,-0.04,4.336131136,5.580888131,605,684
10/14/2017,538,0.12,0.74,0.82,-0.7,4.335378044,1.108060115,554,644
10/15/2017,526,0.14,0.12,0.72,-0.58,4.423710801,3.739264328,538,744
10/16/2017,517,0.16,0.14,0.74,-0.58,1.525011758,8.081520742,526,782
10/17/2017,492,0.12,0.16,0.86,-0.74,0.289840132,8.752130488,517,675
10/18/2017,448,0.1,0.12,0.84,-0.74,0.121240015,9.618793954,492,628
10/19/2017,430,0.02,0.1,0.78,-0.76,0.116461361,10.30890583,448,605
10/20/2017,426,0.02,0.02,0.74,-0.72,0.116461361,7.73884254,430,554
10/21/2017,445,0.5,0.02,0.12,0.38,4.527242364,0.189126081,426,538
10/22/2017,425,0.5,0.5,0.14,0.36,4.548275582,4.66590458,445,526
10/23/2017,450,0.52,0.5,0.16,0.36,4.529218795,6.359892129,425,517
10/24/2017,483,0.36,0.52,0.12,0.24,4.529218795,5.075908378,450,492
10/25/2017,481,0.3,0.36,0.1,0.2,4.529218795,7.72408783,483,448
10/26/2017,488,0.26,0.3,0.02,0.24,4.529218795,1.511073502,481,430
10/27/2017,471,0.2,0.26,0.02,0.18,4.529218795,-0.530108349,488,426
10/28/2017,481,0.22,0.2,0.5,-0.28,0.125052568,4.521776716,471,445
10/29/2017,473,0.22,0.22,0.5,-0.28,0.008909193,5.946626269,481,425
10/30/2017,452,0.22,0.22,0.52,-0.3,0.088509075,0.534659058,473,450
10/31/2017,439,0.24,0.22,0.36,-0.12,0.404556732,1.861205638,452,483
11/1/2017,432,0.24,0.24,0.3,-0.06,0.406976477,6.747419025,439,481
11/2/2017,430,0.22,0.24,0.26,-0.04,0.935591099,8.316067125,432,488
11/3/2017,430,0.18,0.22,0.2,-0.02,0.936392693,7.510721056,430,471
11/4/2017,421,0.18,0.18,0.22,-0.04,0.929777918,5.055051001,430,481
11/5/2017,436,0.76,0.18,0.22,0.54,7.359003634,2.440481112,421,473
11/6/2017,457,1.6,0.76,0.22,1.38,13.75299348,1.317997648,436,452
11/7/2017,493,1.86,1.6,0.24,1.62,16.30279697,-2.016628912,457,439
11/8/2017,558,1.98,1.86,0.24,1.74,16.98644774,-2.121170905,493,432
11/9/2017,571,1.98,1.98,0.22,1.76,16.48156892,2.742120974,558,430
11/10/2017,553,2,1.98,0.18,1.82,16.65139358,4.237806473,571,430
11/11/2017,497,2,2,0.18,1.82,16.65139358,1.650720438,553,421
11/12/2017,451,1.98,2,0.76,1.22,10.22216787,2.404454696,497,436
11/13/2017,468,1.98,1.98,1.6,0.38,3.746283723,6.275185515,451,457
11/14/2017,479,1.98,1.98,1.86,0.12,0.880432576,4.124318494,468,493
11/15/2017,463,1.94,1.98,1.98,-0.04,0.194362061,2.25072951,479,558
11/16/2017,462,1.96,1.94,1.98,-0.02,0.170626252,6.358465203,463,571
11/17/2017,466,1.96,1.96,2,-0.04,0.941565576,1.58785996,462,553
11/18/2017,470,2.76,1.96,2,0.76,10.76854689,-6.2390086,466,497
11/19/2017,482,2.8,2.76,1.98,0.82,10.84465811,-3.296571779,470,451
11/20/2017,484,2.84,2.8,1.98,0.86,10.98829279,-0.638449473,482,468
11/21/2017,479,2.94,2.84,1.98,0.96,12.11085842,3.343752517,484,479
11/22/2017,427,3.24,2.94,1.94,1.3,13.40618255,5.449392247,479,463
11/23/2017,470,3.24,3.24,1.96,1.28,13.40618255,6.693454326,427,462
11/24/2017,538,3.2,3.24,1.96,1.24,12.46461698,6.004302321,470,466
11/25/2017,558,3.14,3.2,2.76,0.38,2.674231105,4.381353907,538,470
11/26/2017,571,3.14,3.14,2.8,0.34,2.598119884,7.590392267,558,482
11/27/2017,577,3.12,3.14,2.84,0.28,2.454485201,6.583717031,571,484
11/28/2017,561,3.12,3.12,2.94,0.18,1.331919577,1.476142536,577,479
11/29/2017,544,3.12,3.12,3.24,-0.12,0.036595441,1.603332009,561,427
11/30/2017,524,3.12,3.12,3.24,-0.12,0.036595441,1.646848664,544,470
12/1/2017,513,3.06,3.12,3.2,-0.14,0.036595441,0.978064276,524,538
12/2/2017,503,3.08,3.06,3.14,-0.06,0,3.809770918,513,558
12/3/2017,478,3.1,3.08,3.14,-0.04,0.112258693,2.676758778,503,571
12/4/2017,458,3.62,3.1,3.12,0.5,6.875035547,-6.584770078,478,577
12/5/2017,465,3.94,3.62,3.12,0.82,10.99661384,-8.809135077,458,561
12/6/2017,360,3.98,3.94,3.12,0.86,11.00511234,-9.968534909,465,544
12/7/2017,262,4.02,3.98,3.12,0.9,11.00511234,-10.16179233,360,524
12/8/2017,273,4.08,4.02,3.06,1.02,11.88598021,-4.166161333,262,513
12/9/2017,308,4.08,4.08,3.08,1,11.88598021,-3.247428628,273,503
12/10/2017,330,4.08,4.08,3.1,0.98,11.77372152,-2.113056042,308,478
12/11/2017,328,4.08,4.08,3.62,0.46,5.010944665,-1.274820184,330,458
12/12/2017,320,4.1,4.08,3.94,0.16,0.899986081,0.393158076,328,465
12/13/2017,325,4.1,4.1,3.98,0.12,0.892773702,-1.254700127,320,360
12/14/2017,352,4.14,4.1,4.02,0.12,1.84560547,-4.775304535,325,262
12/15/2017,351,4.14,4.14,4.08,0.06,1.129640989,-2.616489253,352,273
12/16/2017,356,4.16,4.14,4.08,0.08,1.129640989,-2.172793356,351,308
12/17/2017,380,4.16,4.16,4.08,0.08,1.129640989,-4.440885862,356,330
12/18/2017,377,4.16,4.16,4.08,0.08,1.129640989,-2.49174807,380,328
12/19/2017,364,4.16,4.16,4.1,0.06,1.119021283,-0.989894374,377,320
12/20/2017,408,4.2,4.16,4.1,0.1,1.117735161,0.51747025,364,325
12/21/2017,366,4.22,4.2,4.14,0.08,1.045610593,-8.069494525,408,352
12/22/2017,332,4.22,4.22,4.14,0.08,1.803636804,-9.423893989,366,351
12/23/2017,436,4.24,4.22,4.16,0.08,2.75421952,-7.785420637,332,356
12/24/2017,461,5.1,4.24,4.16,0.94,8.973250785,-10.87048996,436,380
12/25/2017,487,5.36,5.1,4.16,1.2,13.23767137,-3.776796949,461,377
12/26/2017,502,5.96,5.36,4.16,1.8,17.80782174,-3.594984036,487,364
12/27/2017,505,5.96,5.96,4.2,1.76,17.80782174,-3.22322279,502,408
12/28/2017,518,6.02,5.96,4.22,1.8,16.97998186,-0.768583655,505,366
12/29/2017,463,6,6.02,4.22,1.78,16.05705226,2.587125393,518,332
12/30/2017,446,5.98,6,4.24,1.74,15.10646954,1.952943731,463,436
12/31/2017,442,5.9,5.98,5.1,0.8,8.88743828,-4.253699597,446,461
1/1/2018,415,5.88,5.9,5.36,0.52,4.623017697,-5.815828622,442,487
1/2/2018,379,5.88,5.88,5.96,-0.08,0.052867326,-7.485172222,415,502
1/3/2018,402,5.84,5.88,5.96,-0.12,0.052867326,-4.145658057,379,505
1/4/2018,404,5.86,5.84,6.02,-0.16,0,-2.558163861,402,518
1/5/2018,392,5.84,5.86,6,-0.16,0,-1.08455843,404,463
1/6/2018,403,5.86,5.84,5.98,-0.12,0,-0.997878458,392,446
1/7/2018,418,6.48,5.86,5.9,0.58,4.882480717,-1.921917286,403,442
1/8/2018,425,6.58,6.48,5.88,0.7,4.957272247,-0.739347111,418,415
1/9/2018,471,6.64,6.58,5.88,0.76,5.114371453,1.727295428,425,379
1/10/2018,477,6.92,6.64,5.84,1.08,7.525564811,-0.499808986,471,402
1/11/2018,455,7.52,6.92,5.86,1.66,13.44941591,-4.161853718,477,404
1/12/2018,461,7.68,7.52,5.84,1.84,15.15911465,-1.388211426,455,392
1/13/2018,480,8.2,7.68,5.86,2.34,20.57146409,-2.25217518,461,403
1/14/2018,473,8.3,8.2,6.48,1.82,15.85484308,-1.911415909,480,418
1/15/2018,454,8.3,8.3,6.58,1.72,15.78005156,-6.861594036,473,425
1/16/2018,410,8.26,8.3,6.64,1.62,15.62295235,-7.856950501,454,471
1/17/2018,391,8.26,8.26,6.92,1.34,13.21175899,-3.621103024,410,477
1/18/2018,399,8.34,8.26,7.52,0.82,7.29757571,-0.983369666,391,455
1/19/2018,410,8.42,8.34,7.68,0.74,5.713990189,2.1733652,399,461
1/20/2018,421,8.44,8.42,8.2,0.24,0.323995073,-2.154782459,410,480
1/21/2018,458,8.72,8.44,8.3,0.42,10.40941352,-8.212512742,421,473
1/22/2018,462,8.86,8.72,8.3,0.56,24.44532831,-11.14852974,458,454
1/23/2018,455,8.94,8.86,8.26,0.68,27.11910875,-8.437768452,462,410
1/24/2018,445,9.04,8.94,8.26,0.78,27.52236802,-6.204854015,455,391
1/25/2018,443,9.06,9.04,8.34,0.72,27.51745158,-3.293763559,445,399
1/26/2018,447,9.12,9.06,8.42,0.7,28.42030845,-6.874261042,443,410
1/27/2018,452,9.34,9.12,8.44,0.9,28.55440781,-7.608765058,447,421
1/28/2018,460,9.42,9.34,8.72,0.7,18.43644426,-2.809546446,452,458
1/29/2018,478,9.46,9.42,8.86,0.6,4.774145704,-1.038254691,460,462
1/30/2018,490,9.46,9.46,8.94,0.52,2.122596167,1.849616392,478,455
1/31/2018,490,9.48,9.46,9.04,0.44,1.73784341,0.53785869,490,445
2/1/2018,485,9.48,9.48,9.06,0.42,1.735827314,-0.221657837,490,443
2/2/2018,477,9.56,9.48,9.12,0.44,0.755373141,1.513610233,485,447
2/3/2018,466,9.76,9.56,9.34,0.42,1.613320681,2.375067406,477,452
2/4/2018,455,10.22,9.76,9.42,0.8,2.766316604,2.640134005,466,460
2/5/2018,451,10.46,10.22,9.46,1,3.65255977,1.529547495,455,478
2/6/2018,452,10.8,10.46,9.46,1.34,4.936911077,-1.333952366,451,490
2/7/2018,463,10.92,10.8,9.48,1.44,5.822191788,-1.014682935,452,490
2/8/2018,469,10.96,10.92,9.48,1.48,5.830961719,1.487329077,463,485
2/9/2018,476,11.02,10.96,9.56,1.46,5.825707787,2.729824823,469,477
2/10/2018,475,11.08,11.02,9.76,1.32,5.006259855,-4.912611499,476,466
2/11/2018,389,11.26,11.08,10.22,1.04,5.027563171,-6.904756592,475,455
2/12/2018,422,11.32,11.26,10.46,0.86,3.768512008,-3.187427119,389,451
2/13/2018,419,11.76,11.32,10.8,0.96,7.008623258,-1.016241899,422,452
2/14/2018,406,11.94,11.76,10.92,1.02,7.837450819,0.557367586,419,463
2/15/2018,386,12.24,11.94,10.96,1.28,18.64026569,-5.202556282,406,469
2/16/2018,336,13.02,12.24,11.02,2,24.18147606,-8.714296111,386,476
2/17/2018,258,13.06,13.02,11.08,1.98,24.58180465,-3.395913758,336,475
2/18/2018,234,13.14,13.06,11.26,1.88,23.33172432,0.769803811,258,389
2/19/2018,208,13.14,13.14,11.32,1.82,25.28679505,-9.430151263,234,422
2/20/2018,196,13.44,13.14,11.76,1.68,26.41458892,-15.12504764,208,419
2/21/2018,208,13.46,13.44,11.94,1.52,24.9518991,-13.20118274,196,406
2/22/2018,247,13.58,13.46,12.24,1.34,15.02273672,-9.341057263,208,386
2/23/2018,298,13.78,13.58,13.02,0.76,11.11944503,-7.700286301,247,336
2/24/2018,340,14.04,13.78,13.06,0.98,12.08761201,-11.57016208,298,258
2/25/2018,355,14.22,14.04,13.14,1.08,14.12949287,-9.146139182,340,234
2/26/2018,357,14.36,14.22,13.14,1.22,13.0478969,-4.248624139,355,208
2/27/2018,355,14.4,14.36,13.44,0.96,7.641564143,-2.873365198,357,196
2/28/2018,347,14.4,14.4,13.46,0.94,7.371639185,-4.269675735,355,208
3/1/2018,344,14.4,14.4,13.58,0.82,6.486481474,-2.164439932,347,247
3/2/2018,351,14.4,14.4,13.78,0.62,5.095263908,2.285295088,344,298
3/3/2018,374,14.4,14.4,14.04,0.36,3.537303614,4.885494323,351,340
3/4/2018,407,14.46,14.4,14.22,0.24,1.441484873,-1.587058562,374,355
3/5/2018,456,14.82,14.46,14.36,0.46,3.165091061,-7.330667493,407,357
3/6/2018,501,15.04,14.82,14.4,0.64,3.465454951,-6.146335364,456,355
3/7/2018,546,15.1,15.04,14.4,0.7,3.904852672,-3.049770563,501,347
3/8/2018,581,15.1,15.1,14.4,0.7,3.970852783,1.504726855,546,344
3/9/2018,584,15.16,15.1,14.4,0.76,3.730186473,2.400331918,581,351
3/10/2018,577,15.16,15.16,14.4,0.76,3.753890017,-0.133281401,584,374
3/11/2018,736,15.18,15.16,14.46,0.72,3.793861007,0.87821571,577,407
3/12/2018,729,15.24,15.18,14.82,0.42,1.19597183,3.087990761,736,456
3/13/2018,685,15.26,15.24,15.04,0.22,0.627453358,3.869212192,729,501
3/14/2018,658,15.28,15.26,15.1,0.18,0.192307068,6.293633081,685,546
3/15/2018,751,15.3,15.28,15.1,0.2,2.22773424,2.483666967,658,581
3/16/2018,884,15.5,15.3,15.16,0.34,6.973484957,0.298285311,751,584
3/17/2018,1030,15.82,15.5,15.16,0.66,7.728438806,2.124709005,884,577
3/18/2018,1080,15.86,15.82,15.18,0.68,7.799373531,-1.620004912,1030,736
3/19/2018,964,16.1,15.86,15.24,0.86,18.09197387,-2.46923268,1080,729
3/20/2018,859,16.3,16.1,15.26,1.04,20.218412,-0.640275265,964,685
3/21/2018,814,16.44,16.3,15.28,1.16,21.15295442,3.32274523,859,658
3/22/2018,760,16.52,16.44,15.3,1.22,19.4408663,6.72128985,814,751
3/23/2018,745,16.6,16.52,15.5,1.1,17.06999007,3.913798171,760,884
3/24/2018,771,17.46,16.6,15.82,1.64,26.30763791,3.785488056,745,1030
3/25/2018,1350,17.5,17.46,15.86,1.64,26.3878459,3.402793665,771,1080
3/26/2018,1630,17.5,17.5,16.1,1.4,16.45412338,-1.46505244,1350,964
3/27/2018,1550,17.5,17.5,16.3,1.2,14.33513794,-1.250972891,1630,859
3/28/2018,1380,17.6,17.5,16.44,1.16,13.93068321,-0.212384777,1550,814
3/29/2018,1220,18.04,17.6,16.52,1.52,17.11549323,0.284300671,1380,760
3/30/2018,1190,18.2,18.04,16.6,1.6,15.22614301,2.802110621,1220,745
3/31/2018,1120,18.24,18.2,17.46,0.78,5.841798901,6.370097678,1190,771
4/1/2018,1000,18.3,18.24,17.5,0.8,6.177684338,6.963340766,1120,1350
4/2/2018,1090,18.36,18.3,17.5,0.86,6.229543154,3.868692596,1000,1630
4/3/2018,1400,18.32,18.36,17.5,0.82,6.532939066,-3.334202534,1090,1550
4/4/2018,1700,18.3,18.32,17.6,0.7,6.067372939,1.732818522,1400,1380
4/5/2018,1570,18.26,18.3,18.04,0.22,2.75307119,3.934553546,1700,1220
4/6/2018,1310,18.34,18.26,18.2,0.14,3.121692296,3.186418021,1570,1190
4/7/2018,1190,19.46,18.34,18.24,1.22,13.23530992,5.581153262,1310,1120
4/8/2018,1600,20.08,19.46,18.3,1.78,21.71292952,3.315111973,1190,1000
4/9/2018,3090,20.92,20.08,18.36,2.56,26.8396856,3.805782358,1600,1090
4/10/2018,3540,21.38,20.92,18.32,3.06,28.74313863,5.613770806,3090,1400
4/11/2018,2700,21.3,21.38,18.3,3,29.10514794,10.63378664,3540,1700
4/12/2018,2270,20.94,21.3,18.26,2.68,28.8453005,6.021075007,2700,1570
4/13/2018,2280,21.04,20.94,18.34,2.7,29.68205167,-1.394161162,2270,1310
4/14/2018,2570,21.16,21.04,19.46,1.7,21.16159668,1.255917197,2280,1190
4/15/2018,2460,21.18,21.16,20.08,1.1,13.06129822,5.480552336,2570,1600
4/16/2018,2150,21,21.18,20.92,0.08,7.52380551,9.611850052,2460,3090
4/17/2018,1980,20.72,21,21.38,-0.66,5.309503877,2.551935862,2150,3540
4/18/2018,2090,21.02,20.72,21.3,-0.28,8.648210706,0.34172595,1980,2700
4/19/2018,2390,21.08,21.02,20.94,0.14,9.004511183,6.85184103,2090,2270
4/20/2018,2180,20.72,21.08,21.04,-0.32,7.747824777,4.08382512,2390,2280
4/21/2018,2110,20.72,20.72,21.16,-0.44,11.50695554,6.057360111,2180,2570
4/22/2018,2300,20.64,20.72,21.18,-0.54,10.68856776,8.700474941,2110,2460
4/23/2018,2430,20.38,20.64,21,-0.62,10.71823514,8.408829174,2300,2150
4/24/2018,2520,20.02,20.38,20.72,-0.7,10.75361216,3.406986912,2430,1980
4/25/2018,3530,19.88,20.02,21.02,-1.14,6.985401073,4.715452984,2520,2090
4/26/2018,4220,19.44,19.88,21.08,-1.64,6.709659801,7.242593772,3530,2390
4/27/2018,4450,19.18,19.44,20.72,-1.54,6.226152888,9.661213104,4220,2180
4/28/2018,5010,18.56,19.18,20.72,-2.16,0.236409811,12.08695733,4450,2110
4/29/2018,5720,17.82,18.56,20.64,-2.82,0.146881661,11.30724315,5010,2300
4/30/2018,6200,17.22,17.82,20.38,-3.16,0.117214277,7.104102464,5720,2430
5/1/2018,6940,16.96,17.22,20.02,-3.06,0.36851367,4.287003351,6200,2520
5/2/2018,6450,17.1,16.96,19.88,-2.78,5.173656632,6.064931486,6940,3530
5/3/2018,5430,17.18,17.1,19.44,-2.26,11.141214,6.764205826,6450,4220
5/4/2018,4900,17.14,17.18,19.18,-2.04,14.2355923,8.745012004,5430,4450
5/5/2018,4740,16.9,17.14,18.56,-1.66,14.51136647,11.22949523,4900,5010
5/6/2018,4520,16.66,16.9,17.82,-1.16,14.51350726,13.29173819,4740,5720
5/7/2018,5080,16.36,16.66,17.22,-0.86,14.56112515,14.21977673,4520,6200
5/8/2018,6340,15.78,16.36,16.96,-1.18,14.27444874,12.68925948,5080,6940
5/9/2018,7140,14.96,15.78,17.1,-2.14,9.468027722,12.95570414,6340,6450
5/10/2018,8190,14.04,14.96,17.18,-3.14,3.419911148,13.53628172,7140,5430
5/11/2018,8510,13.02,14.04,17.14,-4.12,0.827353094,11.88415258,8190,4900
5/12/2018,9130,12.4,13.02,16.9,-4.5,0.663637472,11.96565236,8510,4740
5/13/2018,9180,11.6,12.4,16.66,-5.06,0.670120641,9.708353782,9130,4520
5/14/2018,8710,11.1,11.6,16.36,-5.26,0.751534785,9.613573472,9180,5080
5/15/2018,8370,10.86,11.1,15.78,-4.92,0.762399528,11.40268316,8710,6340
5/16/2018,7530,10.1,10.86,14.96,-4.86,0.762399528,12.96957407,8370,7140
5/17/2018,7030,9.34,10.1,14.04,-4.7,0.762399528,13.1357852,7530,8190
5/18/2018,7260,8.62,9.34,13.02,-4.4,0.260579285,11.71340585,7030,8510
5/19/2018,7330,8.12,8.62,12.4,-4.28,0.159680586,9.781196829,7260,9130
5/20/2018,7070,8.04,8.12,11.6,-3.56,1.976828673,10.34259451,7330,9180
5/21/2018,6550,7.6,8.04,11.1,-3.5,3.332922515,12.86856456,7070,8710
5/22/2018,6120,6.9,7.6,10.86,-3.96,3.351295259,12.20694012,6550,8370
5/23/2018,6200,6.28,6.9,10.1,-3.82,5.141798666,11.42858125,6120,7530
5/24/2018,6540,5.92,6.28,9.34,-3.42,5.65775425,13.58036456,6200,7030
5/25/2018,6580,5.34,5.92,8.62,-3.28,5.675986023,15.9911027,6540,7260
5/26/2018,6660,5.02,5.34,8.12,-3.1,5.664826177,16.67709007,6580,7330
5/27/2018,6850,4.7,5.02,8.04,-3.34,3.83905413,15.61744505,6660,7070
5/28/2018,6760,4.44,4.7,7.6,-3.16,2.353928251,12.40549533,6850,6550
5/29/2018,6460,4.26,4.44,6.9,-2.64,2.624955724,11.61620484,6760,6120
5/30/2018,5950,4.06,4.26,6.28,-2.22,1.413321233,14.35727224,6460,6200
5/31/2018,5160,3.78,4.06,5.92,-2.14,0.89736565,16.08877472,5950,6540
6/1/2018,4940,3.44,3.78,5.34,-1.9,0.879133876,13.17894635,5160,6580
6/2/2018,4870,3.2,3.44,5.02,-1.82,0.879133876,11.67036678,4940,6660
6/3/2018,4310,2.96,3.2,4.7,-1.74,0.879133876,15.05780767,4870,6850
6/4/2018,3900,2.74,2.96,4.44,-1.7,0.879811092,17.11349262,4310,6760
6/5/2018,3560,2.38,2.74,4.26,-1.88,0.579546132,19.32228511,3900,6460
6/6/2018,3540,2.04,2.38,4.06,-2.02,0.000677216,18.2290854,3560,5950
6/7/2018,3380,1.72,2.04,3.78,-2.06,0.000677216,18.19268342,3540,5160
6/8/2018,3150,1.34,1.72,3.44,-2.1,0.000677216,17.9937122,3380,4940
6/9/2018,2900,0.98,1.34,3.2,-2.22,0.000677216,18.50578742,3150,4870
6/10/2018,2680,0.56,0.98,2.96,-2.4,0.000677216,16.3023135,2900,4310
6/11/2018,2450,0.14,0.56,2.74,-2.6,0,13.22862195,2680,3900
6/12/2018,2200,0,0.14,2.38,-2.38,0,16.07676529,2450,3560
6/13/2018,1990,0,0,2.04,-2.04,0,18.67109461,2200,3540
6/14/2018,1720,0,0,1.72,-1.72,0,19.84616598,1990,3380
6/15/2018,1560,0,0,1.34,-1.34,0,19.87231565,1720,3150
6/16/2018,1460,0,0,0.98,-0.98,0.185781895,17.52871945,1560,2900
6/17/2018,1410,0,0,0.56,-0.56,2.334297678,15.95283019,1460,2680
6/18/2018,1340,0,0,0.14,-0.14,9.589450035,16.13245367,1410,2450
6/19/2018,1510,0,0,0,0,9.636977227,13.63942232,1340,2200
6/20/2018,1450,0,0,0,0,10.04101109,14.3035998,1510,1990
6/21/2018,1250,0,0,0,0,10.04101109,17.27767413,1450,1720
6/22/2018,1070,0,0,0,0,10.04101109,16.7941677,1250,1560
6/23/2018,901,0,0,0,0,9.884795984,15.68092849,1070,1460
6/24/2018,822,0,0,0,0,8.188028709,13.6712717,901,1410
6/25/2018,711,0,0,0,0,1.75713003,16.33125665,822,1340
6/26/2018,632,0,0,0,0,1.709602838,19.88074722,711,1510
6/27/2018,666,0,0,0,0,1.30556898,21.35483513,632,1450
6/28/2018,607,0,0,0,0,1.30556898,21.09307409,666,1250
6/29/2018,526,0,0,0,0,1.30556898,18.06267646,607,1070
6/30/2018,453,0,0,0,0,1.276002187,14.35901912,526,901
7/1/2018,383,0,0,0,0,0.829185148,15.34700932,453,822
7/2/2018,336,0,0,0,0,0.004931469,18.53151842,383,711
7/3/2018,302,0,0,0,0,0.004931469,19.93943943,336,632
7/4/2018,294,0,0,0,0,0.004931469,19.86549542,302,666
7/5/2018,241,0,0,0,0,0.004931469,21.53732446,294,607
7/6/2018,212,0,0,0,0,0.004931469,22.2836009,241,526
7/7/2018,199,0,0,0,0,0.325100215,22.80279833,212,453
7/8/2018,198,0,0,0,0,0.480303198,23.28672109,199,383
7/9/2018,198,0,0,0,0,0.480340071,23.77386614,198,336
7/10/2018,199,0,0,0,0,0.480340071,23.08477333,198,302
7/11/2018,223,0,0,0,0,0.841756212,21.23218833,199,294
7/12/2018,198,0,0,0,0,2.344464824,19.89825008,223,241
7/13/2018,190,0,0,0,0,2.344464824,21.54292405,198,212
7/14/2018,177,0,0,0,0,2.024296078,21.76507727,190,199
7/15/2018,164,0,0,0,0,1.864164833,20.25817862,177,198
7/16/2018,157,0,0,0,0,2.200823303,20.91440218,164,198
7/17/2018,157,0,0,0,0,2.214595935,20.61749985,157,199
7/18/2018,132,0,0,0,0,1.853179794,20.89874157,157,223
7/19/2018,121,0,0,0,0,0.350471182,21.63890049,132,198
